timestamp,open,high,low,close,volume
2016-07-27,738.2800,744.4600,737.0000,741.7700,1512517
2016-07-26,739.0400,741.6900,734.2700,738.4200,1186738
2016-07-25,740.6700,742.6100,737.5000,739.7700,1032432
2016-07-22,741.8600,743.2400,736.5600,742.7400,1259823
2016-07-21,740.3600,741.6900,735.8310,738.6300,1026306
2016-07-20,737.3300,742.1300,737.1000,741.1900,1289671
2016-07-19,729.8900,736.9900,729.0000,736.9600,1227486
2016-07-18,722.7100,736.1300,721.1900,733.7800,1295476
2016-07-15,725.7300,725.7400,719.0550,719.8500,1279339
2016-07-14,721.5800,722.2100,718.0300,720.9500,950193
2016-07-13,723.6200,724.0000,716.8500,716.9800,935876
2016-07-12,719.1200,722.9400,715.9100,720.6400,1336921
2016-07-11,708.0500,716.5100,707.2400,715.0900,1111762
2016-07-08,699.5000,705.7100,696.4350,705.6300,1575166
2016-07-07,698.0800,698.2000,688.2150,695.3600,1304200
2016-07-06,689.9800,701.6800,689.0900,697.7700,1411925
2016-07-05,696.0600,696.9400,688.8800,694.4900,1462616
2016-07-01,692.2000,700.6500,692.1301,699.2100,1344710
2016-06-30,685.4700,692.3200,683.6500,692.1000,1597714
2016-06-29,683.0000,687.4292,681.4100,684.1100,1932561
2016-06-28,678.9700,680.3300,673.0000,680.0400,2173762
2016-06-27,671.0000,672.3000,663.2840,668.2600,2641085
2016-06-24,675.1700,689.4000,673.4500,675.2200,4449022
2016-06-23,697.4500,701.9500,687.0000,701.8700,2171415
2016-06-22,699.0600,700.8600,693.0819,697.4600,1184318
2016-06-21,698.4000,702.7700,692.0100,695.9400,1465634
2016-06-20,698.7700,702.4800,693.4100,693.7100,2082538
2016-06-17,708.6500,708.8200,688.4515,691.7200,3402357
2016-06-16,714.9100,716.6500,703.2600,710.3600,1982471
2016-06-15,719.0000,722.9800,717.3100,718.9200,1214517
2016-06-14,716.4800,722.4700,713.1200,718.2700,1306065
2016-06-13,716.5100,725.4400,716.5100,718.3600,1258930
2016-06-10,719.4700,725.8900,716.4300,719.4100,1216443
2016-06-09,722.8700,729.5400,722.3361,728.5800,988914
2016-06-08,723.9600,728.5700,720.5800,728.2800,1583701
2016-06-07,719.8400,721.9800,716.5500,716.6500,1336754
2016-06-06,724.9100,724.9100,714.6100,716.5500,1566059
2016-06-03,729.2700,729.4900,720.5600,722.3400,1226253
2016-06-02,732.5000,733.0200,724.1700,730.4000,1341807
2016-06-01,734.5300,737.2100,730.6600,734.1500,1253593
2016-05-31,731.7400,739.7300,731.2600,735.7200,2129545
2016-05-27,724.0100,733.9360,724.0000,732.6600,1974962
2016-05-26,722.8700,728.3300,720.2800,724.1200,1576286
2016-05-25,720.7600,727.5100,719.7047,725.2700,1632564
2016-05-24,706.8600,720.9700,706.8600,720.0900,1929467
2016-05-23,706.5300,711.4781,704.1800,704.2400,1330692
2016-05-20,701.6200,714.5800,700.5200,709.7400,1828387
2016-05-19,702.3600,706.0000,696.8000,700.3200,1670234
2016-05-18,703.6700,711.6000,700.6300,706.6300,1766836
2016-05-17,715.9900,721.5200,704.1100,706.2300,2001225
2016-05-16,709.1300,718.4800,705.6500,716.4900,1317069
2016-05-13,711.9300,716.6619,709.2600,710.8300,1314499
2016-05-12,717.0600,719.2500,709.0000,713.3100,1361332
2016-05-11,723.4100,724.4800,712.8000,715.2900,1692063
2016-05-10,716.7500,723.5000,715.7200,723.1800,1569591
2016-05-09,712.0000,718.7100,710.0000,712.9000,1510289
2016-05-06,698.3800,711.8600,698.1067,711.1200,1829291
2016-05-05,697.7000,702.3199,695.7200,701.4300,1683507
2016-05-04,690.4900,699.7500,689.0100,695.7000,1693525
2016-05-03,696.8700,697.8400,692.0000,692.3600,1543785
2016-05-02,697.6300,700.6400,691.0000,698.2100,1645265
2016-04-29,690.7000,697.6200,689.0000,693.0100,2487673
2016-04-28,708.2600,714.1700,689.5500,691.0200,2867255
2016-04-27,707.2900,708.9800,692.3651,705.8400,3098587
2016-04-26,725.4200,725.7660,703.0264,708.1400,2744587
2016-04-25,716.1000,723.9300,715.5900,723.1500,1959179
2016-04-22,726.3000,736.1200,713.6100,718.7700,5951938
2016-04-21,755.3800,760.4500,749.5500,759.1400,3060490
2016-04-20,758.0000,758.1315,750.0100,752.6700,1529217
2016-04-19,769.5100,769.9000,749.3300,753.9300,2030526
2016-04-18,760.4600,768.0500,757.3000,766.6100,1558848
2016-04-15,753.9800,761.0000,752.6938,759.0000,1809332
2016-04-14,754.0100,757.3100,752.7050,753.2000,1135271
2016-04-13,749.1600,754.3800,744.2610,751.7200,1707641
2016-04-12,738.0000,743.8300,731.0100,743.0900,1352992
2016-04-11,743.0200,745.0000,736.0500,736.1000,1220088
2016-04-08,743.9700,745.4500,735.5500,739.1500,1290787
2016-04-07,745.3700,746.9999,736.2800,740.2800,1453185
2016-04-06,735.7700,746.2400,735.5600,745.6900,1053713
2016-04-05,738.0000,742.8000,735.3700,737.8000,1132294
2016-04-04,750.0600,752.8000,742.4300,745.2900,1134390
2016-04-01,738.6000,750.3400,737.0000,749.9100,1576745
2016-03-31,749.2500,750.8500,740.9400,744.9500,1718798
2016-03-30,750.1000,757.8800,748.7400,750.5300,1782427
2016-03-29,734.5900,747.2500,728.7600,744.7700,1903758
2016-03-28,736.7900,738.9900,732.5000,733.5300,1301327
2016-03-24,732.0100,737.7470,731.0000,735.3000,1594891
2016-03-23,742.3600,745.7199,736.1500,738.0600,1432099
2016-03-22,737.4600,745.0000,737.4600,740.7500,1269749
2016-03-21,736.5000,742.5000,733.5157,742.0900,1836503
2016-03-18,741.8600,742.0000,731.8300,737.6000,2980709
2016-03-17,736.4500,743.0700,736.0000,737.7800,1860834
2016-03-16,726.3700,737.4700,724.5100,736.0900,1624370
2016-03-15,726.9200,732.2900,724.7700,728.3300,1720965
2016-03-14,726.8100,735.5000,725.1500,730.4900,1718252
2016-03-11,720.0000,726.9200,717.1250,726.8200,1970815
2016-03-10,708.1200,716.4400,703.3600,712.8200,2833525
2016-03-09,698.4700,705.6800,694.0000,705.2400,1421515
2016-03-08,688.5900,703.7900,685.3400,693.9700,2058471
2016-03-07,706.9000,708.0912,686.9000,695.1600,2988026
2016-03-04,714.9900,716.4900,706.0200,710.8900,1972077
2016-03-03,718.6800,719.4500,706.0200,712.4200,1957974
2016-03-02,719.0000,720.0000,712.0000,718.8500,1629003
2016-03-01,703.6200,718.8100,699.7700,718.8100,2151419
2016-02-29,700.3200,710.8900,697.6800,697.7700,2481145
2016-02-26,708.5800,713.4300,700.8600,705.0700,2243522
2016-02-25,700.0100,705.9800,690.5850,705.7500,1642166
2016-02-24,688.9200,700.0000,680.7800,699.5600,1963573
2016-02-23,701.4500,708.4000,693.5800,695.8500,2009280
2016-02-22,707.4500,713.2400,702.5100,706.4600,1949816
2016-02-19,695.0300,703.0805,694.0500,700.9100,1589281
2016-02-18,710.0000,712.3500,696.0300,697.3500,1883248
2016-02-17,699.0000,709.7500,691.3800,708.4000,2492634
2016-02-16,692.9800,698.0000,685.0500,691.0000,2520021
2016-02-12,690.2600,693.7500,678.6000,682.4000,2141373
2016-02-11,675.0000,689.3500,668.8675,683.1100,3024043
2016-02-10,686.8600,701.3100,682.1300,684.1200,2638007
2016-02-09,672.3200,699.9000,668.7700,678.1100,3608914
2016-02-08,667.8500,684.0300,663.0600,682.7400,4247355
2016-02-05,703.8700,703.9900,680.1500,683.5700,5105725
2016-02-04,722.8100,727.0000,701.8600,708.0100,5168709
2016-02-03,770.2200,774.5000,720.5000,726.9500,6171019
2016-02-02,784.5000,789.8699,764.6500,764.6500,6348126
2016-02-01,750.4600,757.8600,743.2700,752.0000,5139157
2016-01-29,731.5300,744.9899,726.8000,742.9500,3474319
2016-01-28,722.2200,733.6900,712.3500,730.9600,2676397
2016-01-27,713.6700,718.2350,694.3900,699.9900,2194227
2016-01-26,713.8500,718.2800,706.4800,713.0400,1331691
2016-01-25,723.5800,729.6800,710.0100,711.6700,1711716
2016-01-22,723.6000,728.1300,720.1210,725.2500,2011797
2016-01-21,702.1800,719.1900,694.4600,706.5900,2412211
2016-01-20,688.6100,706.8500,673.2600,698.4500,3444962
2016-01-19,703.3000,709.9800,693.4101,701.7900,2268078
2016-01-15,692.2900,706.7400,685.3700,694.4500,3608109
2016-01-14,705.3800,721.9250,689.1000,714.7200,2225768
2016-01-13,730.8500,734.7400,698.6100,700.5600,2501730
2016-01-12,721.6800,728.7500,717.3165,726.0700,2024509
2016-01-11,716.6100,718.8550,703.5400,716.0300,2090621
2016-01-08,731.4500,733.2300,713.0000,714.4700,2450857
2016-01-07,730.3100,738.5000,719.0600,726.3900,2963741
2016-01-06,730.0000,747.1800,728.9200,743.6200,1947034
2016-01-05,746.4500,752.0000,738.6400,742.5800,1950691
2016-01-04,743.0000,744.0600,731.2577,741.8400,3272776
2015-12-31,769.5000,769.5000,758.3400,758.8800,1500923
2015-12-30,776.6000,777.6000,766.9000,771.0000,1293521
2015-12-29,766.6900,779.9800,766.4300,776.6000,1765012
2015-12-28,752.9200,762.9900,749.5200,762.5100,1515716
2015-12-24,749.5500,751.3500,746.6200,748.4000,527223
2015-12-23,753.4700,754.2100,744.0000,750.3100,1566726
2015-12-22,751.6500,754.8500,745.5300,750.0000,1365520
2015-12-21,746.1300,750.0000,740.0000,747.7700,1525703
2015-12-18,746.5100,754.1300,738.1500,739.3100,3148743
2015-12-17,762.4200,762.6800,749.0000,749.4300,1553418
2015-12-16,750.0000,760.5900,739.4350,758.0900,1993251
2015-12-15,753.0000,758.0800,743.0100,743.4000,2666229
2015-12-14,741.7900,748.7300,724.1700,747.7700,2421236
2015-12-11,741.1600,745.7100,736.7500,738.8700,2224410
2015-12-10,752.8500,755.8500,743.8300,749.4600,1988380
2015-12-09,759.1700,764.2300,737.0010,751.6100,2699990
2015-12-08,757.8900,764.8000,754.2000,762.3700,1829475
2015-12-07,767.7700,768.7300,755.0900,763.2500,1812314
2015-12-04,753.1000,768.4900,750.0000,766.8100,2757283
2015-12-03,766.0100,768.9950,745.6300,752.5400,2590641
2015-12-02,768.9000,775.9550,758.9600,762.3800,2230373
2015-12-01,747.1100,768.9500,746.7000,767.0400,2134621
2015-11-30,748.8100,754.9300,741.2700,742.6000,2097624
2015-11-27,748.4600,753.4100,747.4900,750.2600,838528
2015-11-25,748.1400,752.0000,746.0600,748.1500,1122224
2015-11-24,752.0000,755.2790,737.6300,748.2800,2334197
2015-11-23,757.4500,762.7075,751.8200,755.9800,1415385
2015-11-20,746.5300,757.9200,743.0000,756.6000,2213284
2015-11-19,738.7400,742.0000,737.4300,738.4100,1327879
2015-11-18,727.5800,741.4100,727.0000,740.0000,1684259
2015-11-17,729.2900,731.8450,723.0270,725.3000,1506733
2015-11-16,715.6000,729.4900,711.3300,728.9600,1905893
2015-11-13,729.1700,731.1500,716.7300,717.0000,2075504
2015-11-12,731.0000,737.8000,728.6450,731.2300,1837154
2015-11-11,732.4600,741.0000,730.2300,735.4000,1366995
2015-11-10,724.4000,730.5900,718.5001,728.3200,1607994
2015-11-09,730.2000,734.7100,719.4300,724.8900,2069807
2015-11-06,731.5000,735.4100,727.0100,733.7600,1511599
2015-11-05,729.4700,739.4800,729.4700,731.2500,1861550
2015-11-04,722.0000,733.1000,721.9000,728.1100,1706700
2015-11-03,718.8600,724.6500,714.7200,722.1600,1565379
2015-11-02,711.0600,721.6200,705.8500,721.1100,1886250
2015-10-30,715.7300,718.0000,710.0500,710.8100,1908774
2015-10-29,710.5000,718.2600,710.0100,716.9200,1455965
2015-10-28,707.3300,712.9800,703.0800,712.9500,2178917
2015-10-27,707.3800,713.6200,704.5500,708.4900,2245796
2015-10-26,701.5500,719.1500,701.2600,712.7800,2716615
2015-10-23,727.5000,730.0000,701.5000,702.0000,6653923
2015-10-22,646.7000,657.8000,644.0100,651.7900,4070954
2015-10-21,654.1500,655.8700,641.7300,642.6100,1794172
2015-10-20,664.0400,664.7197,644.1950,650.2800,2498215
2015-10-19,661.1800,666.8200,659.5800,666.1000,1477340
2015-10-16,664.1100,664.9700,657.2000,662.2000,1611128
2015-10-15,654.6600,663.1300,654.4600,661.7400,1885737
2015-10-14,653.2100,659.3900,648.8500,651.1600,1415468
2015-10-13,643.1500,657.8125,643.1500,652.3000,1807685
2015-10-12,642.0900,648.5000,639.0100,646.6700,1276134
2015-10-09,640.0000,645.9900,635.3180,643.6100,1648736
2015-10-08,641.3600,644.4500,625.5600,639.1600,2182081
2015-10-07,649.2400,650.6090,632.1500,642.3600,2092714
2015-10-06,638.8400,649.2500,636.5295,645.4400,2236847
2015-10-05,632.0000,643.0100,627.0000,641.4700,1803643
2015-10-02,607.2000,627.3400,603.1300,626.9100,2684805
2015-10-01,608.3700,612.0900,599.8500,611.2900,1867601
2015-09-30,603.2800,608.7600,600.7300,608.4200,2332087
2015-09-29,597.2800,605.0000,590.2200,594.9700,2310284
2015-09-28,610.3400,614.6050,589.3800,594.8900,3110651
2015-09-25,629.7700,629.7700,611.0000,611.9700,2174009
2015-09-24,616.6400,627.3200,612.4000,625.8000,2240098
2015-09-23,622.0500,628.9300,620.0000,622.3600,1470949
2015-09-22,627.0000,627.5500,615.4300,622.6900,2562869
2015-09-21,634.4000,636.4900,625.9400,635.4400,1788506
2015-09-18,636.7900,640.0000,627.0200,629.2500,5133386
2015-09-17,637.7900,650.9000,635.0200,642.9000,2274690
2015-09-16,635.4700,637.9500,632.3200,635.9800,1286454
2015-09-15,626.7000,638.7000,623.7800,635.1400,2084397
2015-09-14,625.7000,625.8600,619.4300,623.2400,1702271
2015-09-11,619.7500,625.7800,617.4200,625.7700,1373545
2015-09-10,613.1000,624.1600,611.4300,621.3500,1905276
2015-09-09,621.2200,626.5200,609.6000,612.7200,1702094
2015-09-08,612.4900,616.3100,604.1200,614.6600,2279538
2015-09-04,600.0000,603.4700,595.2500,600.7000,2089453
2015-09-03,617.0000,619.7100,602.8213,606.2500,1759572
2015-09-02,605.6800,614.3400,599.7100,614.3400,2575620
2015-09-01,602.3600,612.8600,594.1000,597.7900,3702105
2015-08-31,627.5400,635.8000,617.6800,618.2500,2176737
2015-08-28,632.8200,636.8800,624.5600,630.3800,1978733
2015-08-27,639.4000,643.5900,622.0000,637.6100,3491336
2015-08-26,610.3500,631.7100,599.0500,628.6200,4235891
2015-08-25,614.9100,617.4500,581.1100,582.0600,3537966
2015-08-24,573.0000,614.0000,565.0500,589.6100,5770302
2015-08-21,639.7800,640.0500,612.3300,612.4800,4265183
2015-08-20,655.4600,662.9900,642.9000,646.8300,2855299
2015-08-19,656.6000,667.0000,654.1900,660.9000,2134098
2015-08-18,661.9000,664.0000,653.4600,656.1300,1456059
2015-08-17,656.8000,661.3800,651.2400,660.8700,1051699
2015-08-14,655.0100,659.8550,652.6600,657.1200,1072061
2015-08-13,659.3225,664.5000,651.6610,656.4500,1810749
2015-08-12,663.0800,665.0000,652.2900,659.5600,2940803
2015-08-11,669.2000,674.9000,654.2700,660.7800,5029203
2015-08-10,639.4800,643.4400,631.2490,633.7300,1809205
2015-08-07,640.2300,642.6800,629.7100,635.3000,1403865
2015-08-06,645.0000,645.3790,632.2500,642.6800,1572600
2015-08-05,634.3300,647.8600,633.1600,643.7800,2008659
2015-08-04,628.4200,634.8100,627.1600,629.2500,1490881
2015-08-03,625.3400,633.0556,625.3400,631.2100,1304511
2015-07-31,631.3800,632.9100,625.5000,625.6100,1706149
2015-07-30,630.0000,635.2200,622.0500,632.5900,1474203
2015-07-29,628.8000,633.3600,622.6500,631.9300,1575069
2015-07-28,632.8300,632.8300,623.3100,628.0000,1727327
2015-07-27,621.0000,634.3000,620.5000,627.2600,2675381
2015-07-24,647.0000,648.1700,622.5200,623.5600,3625747
2015-07-23,661.2700,663.6300,641.0000,644.2800,3029109
2015-07-22,660.8900,678.6400,659.0000,662.1000,3929309
2015-07-21,655.2100,673.0000,654.3000,662.3000,3377196
2015-07-20,659.2400,668.8800,653.0100,663.0200,5860872
2015-07-17,649.0000,674.4680,645.0000,672.9300,11164943
2015-07-16,565.1200,580.6800,565.0000,579.8500,4768318
2015-07-15,560.1300,566.5029,556.7900,560.2200,1784554
2015-07-14,546.7600,565.8487,546.7100,561.1000,3244066
2015-07-13,532.8800,547.1100,532.4001,546.5500,2206475
2015-07-10,526.2900,532.5600,525.5500,530.1300,1956682
2015-07-09,523.1200,523.7700,520.3500,520.6800,1842347
2015-07-08,521.0500,522.7340,516.1100,516.8300,1296699
2015-07-07,523.1300,526.1800,515.1800,525.0200,1597229
2015-07-06,519.5000,525.2500,519.0000,522.8600,1280525
2015-07-02,521.0800,524.6500,521.0800,523.4000,1235903
2015-07-01,524.7300,525.6900,518.2305,521.8400,1961354
2015-06-30,526.0200,526.2500,520.5000,520.5100,2235595
2015-06-29,525.0100,528.6100,520.5400,521.5200,1937821
2015-06-26,537.2600,537.7600,531.3500,531.6900,2109130
2015-06-25,538.8700,540.9000,535.2300,535.2300,1335697
2015-06-24,540.0000,540.0000,535.6600,537.8400,1286608
2015-06-23,539.6400,541.4990,535.2500,540.4800,1197450
2015-06-22,539.5900,543.7400,537.5300,538.1900,1250282
2015-06-19,537.2100,538.2500,533.0100,536.6900,1893497
2015-06-18,531.0000,538.1500,530.7900,536.7300,1833109
2015-06-17,529.3700,530.9800,525.1000,529.2600,1294216
2015-06-16,528.4000,529.6399,525.5600,528.1500,1071814
2015-06-15,528.0000,528.3000,524.0000,527.2000,1632702
2015-06-12,531.6000,533.1200,530.1600,532.3300,955789
2015-06-11,538.4250,538.9800,533.0200,534.6100,1217536
2015-06-10,529.3600,538.3600,529.3500,536.6900,1814958
2015-06-09,527.5600,529.2000,523.0100,526.6900,1455266
2015-06-08,533.3100,534.1200,526.2400,526.8300,1524139
2015-06-05,536.3500,537.2000,532.5200,533.3300,1388220
2015-06-04,537.7600,540.5900,534.3200,536.7000,1348337
2015-06-03,539.9100,543.5000,537.1100,540.3100,1717036
2015-06-02,532.9300,543.0000,531.3300,539.1800,1938989
2015-06-01,536.7900,536.7900,529.7600,533.9900,1904332
2015-05-29,537.3700,538.6300,531.4500,532.1100,2597407
2015-05-28,538.0100,540.6100,536.2500,539.7800,1029849
2015-05-27,532.8000,540.5500,531.7100,539.7900,1525019
2015-05-26,538.1200,539.0000,529.8800,532.3200,2406512
2015-05-22,540.1500,544.1900,539.5100,540.1100,1176214
2015-05-21,537.9500,543.8399,535.9800,542.5100,1462695
2015-05-20,538.4900,542.9200,532.9720,539.2700,1430826
2015-05-19,533.9800,540.6600,533.0400,537.3600,1966947
2015-05-18,532.0100,534.8200,528.8500,532.3000,2003421
2015-05-15,539.1800,539.2743,530.3800,533.8500,1971343
2015-05-14,533.7700,539.0000,532.4100,538.4000,1403935
2015-05-13,530.5600,534.3215,528.6550,529.6200,1253063
2015-05-12,531.6000,533.2089,525.2600,529.0400,1634174
2015-05-11,538.3700,541.9800,535.4000,535.7000,905285
2015-05-08,536.6500,541.1500,536.0000,538.2200,1527615
2015-05-07,523.9900,533.4600,521.7500,530.7000,1546278
2015-05-06,531.2400,532.3800,521.0850,524.2200,1566987
2015-05-05,538.2100,539.7400,530.3906,530.8000,1383068
2015-05-04,538.5300,544.0700,535.0600,540.7800,1307960
2015-05-01,538.4300,539.5400,532.1000,537.9000,1768181
2015-04-30,547.8700,548.5900,535.0500,537.3400,2082214
2015-04-29,550.4700,553.6800,546.9050,549.0800,1698761
2015-04-28,554.6400,556.0200,550.3660,553.6800,1490983
2015-04-27,563.3900,565.9500,553.2001,555.3700,2398039
2015-04-24,566.1000,571.1400,557.2500,565.0600,4919031
2015-04-23,541.0000,550.9600,540.2300,547.0000,4173376
2015-04-22,534.4000,541.0800,531.7500,539.3650,1589248
2015-04-21,537.5100,539.3900,533.6750,533.9700,1839668
2015-04-20,525.6000,536.0900,524.5000,535.3800,1675487
2015-04-17,528.6600,529.8400,521.0100,524.0500,2145955
2015-04-16,529.9000,535.5900,529.6100,533.8000,1296304
2015-04-15,528.7000,534.7300,523.2200,532.5300,2312512
2015-04-14,536.2500,537.5699,528.0925,530.3900,2597043
2015-04-13,538.4100,544.0600,537.3100,539.1700,1640809
2015-04-10,542.2900,542.2900,537.3100,540.0100,1405574
2015-04-09,541.0300,541.9500,535.4900,540.7800,1553586
2015-04-08,538.3800,543.8500,538.3800,541.6100,1175332
2015-04-07,538.0800,542.6900,536.0000,537.0200,1299298
2015-04-06,532.2200,538.4100,529.5700,536.7650,1320767
2015-04-02,540.8500,540.8500,533.8467,535.5300,1711737
2015-04-01,548.6000,551.1400,539.5000,542.5600,1957718
2015-03-31,550.0000,554.7100,546.7200,548.0000,1583677
2015-03-30,551.6200,553.4700,548.1700,552.0300,1283958
2015-03-27,553.0000,555.2800,548.1300,548.3400,1892323
2015-03-26,557.5900,558.9000,550.6500,555.1700,1568331
2015-03-25,570.5000,572.2600,558.7400,558.7850,2146384
2015-03-24,562.5600,574.5900,561.2100,570.1900,2576234
2015-03-23,560.4300,562.3600,555.8300,558.8100,1639306
2015-03-20,561.6500,561.7200,559.0500,560.3600,2609690
2015-03-19,559.3900,560.8000,556.1450,557.9900,1194049
2015-03-18,552.5000,559.7800,547.0001,559.5000,2128714
2015-03-17,551.7100,553.8000,548.0000,550.8400,1800570
2015-03-16,550.9500,556.8500,546.0000,554.5100,1636493
2015-03-13,553.5000,558.4000,544.2200,547.3200,1698872
2015-03-12,553.5100,556.3700,550.4600,555.5100,1385772
2015-03-11,555.1400,558.1400,550.6800,551.1800,1815763
2015-03-10,564.2500,564.8500,554.7300,555.0100,1787357
2015-03-09,566.8600,570.2700,563.5350,568.8500,1059336
2015-03-06,574.8800,576.6799,566.7600,567.6850,1654561
2015-03-05,575.0200,577.9100,573.4100,575.3300,1385818
2015-03-04,571.8700,577.1100,568.0100,573.3700,1871694
2015-03-03,570.4500,575.3900,566.5200,573.6400,1700084
2015-03-02,560.5300,572.1500,558.7500,571.3400,2123796
2015-02-27,554.2400,564.7100,552.9000,558.4000,2403553
2015-02-26,543.2100,556.1400,541.5000,555.4800,2305219
2015-02-25,535.9000,546.2200,535.4450,543.8700,1821041
2015-02-24,530.0000,536.7900,528.2500,536.0900,1002393
2015-02-23,536.0500,536.4390,529.4100,531.9100,1453907
2015-02-20,543.1300,543.7500,535.8000,538.9500,1441212
2015-02-19,538.0400,543.1100,538.0100,542.8700,987478
2015-02-18,541.4000,545.4900,537.5100,539.7000,1449089
2015-02-17,546.8300,550.0000,541.0900,542.8400,1612439
2015-02-13,543.3500,549.9100,543.1300,549.0100,1895126
2015-02-12,537.2500,544.8200,534.6730,542.9300,1615824
2015-02-11,535.3000,538.4500,533.3775,535.9700,1373970
2015-02-10,529.3000,537.7000,526.9200,536.9400,1745076
2015-02-09,528.0000,532.0000,526.0200,527.8300,1264276
2015-02-06,527.6400,537.2000,526.4100,531.0000,1758650
2015-02-05,523.7900,528.5000,522.0900,527.5800,1844687
2015-02-04,529.2400,532.6715,521.2700,522.7600,1659125
2015-02-03,528.0000,533.4000,523.2600,529.2400,2033085
2015-02-02,531.7300,533.0000,518.5500,528.4800,2841976
2015-01-30,515.8600,539.8700,515.5200,534.5200,5590977
2015-01-29,511.0000,511.0900,501.2000,510.6600,4174924
2015-01-28,522.7800,522.9900,510.0000,510.0000,1679230
2015-01-27,529.9700,530.7000,518.1900,518.6300,1898844
2015-01-26,538.5300,539.0000,529.6700,535.2100,1539524
2015-01-23,535.5900,542.1700,533.0000,539.9500,2275485
2015-01-22,521.4800,536.3300,519.7000,534.3900,2669558
2015-01-21,507.2500,519.2800,506.2000,518.0400,2262455
2015-01-20,511.0000,512.5000,506.0160,506.9000,2225922
2015-01-16,500.0100,508.1900,500.0000,508.0800,2292043
